creditscore,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,geography_Germany,geography_Spain,gender_Male,balance_per_product,credit_per_age,tenure_per_age
619,52,8,124099.13,1,0,0,23904.52,0,True,False,False,62049.565,11.679245283018869,0.1509433962264151
684,59,9,122471.09,1,0,1,15807.07,0,True,False,True,61235.545,11.4,0.15
635,34,3,134692.4,2,1,1,83773.02,0,False,False,True,44897.46666666667,18.142857142857142,0.08571428571428572
680,25,4,123816.5,1,1,1,90162.35,0,False,False,False,61908.25,26.153846153846153,0.15384615384615385
608,34,3,106288.54,1,1,1,36639.25,0,True,False,True,53144.27,17.37142857142857,0.08571428571428572
603,55,7,127723.25,2,1,0,139469.11,1,True,False,False,42574.416666666664,10.767857142857142,0.125
579,43,2,145843.82,1,1,1,198402.37,1,False,True,True,72921.91,13.159090909090908,0.045454545454545456
756,34,2,148200.72,1,0,0,194584.48,0,True,False,False,74100.36,21.6,0.05714285714285714
611,30,2,104145.65,1,0,0,159629.64,0,False,False,True,52072.825,19.70967741935484,0.06451612903225806
532,24,8,142755.25,1,0,0,34231.48,0,True,False,True,71377.625,21.28,0.32
684,63,3,81245.79,1,1,0,69643.31,1,True,False,False,40622.895,10.6875,0.046875
647,33,3,168560.46,2,0,0,90270.16,0,True,False,False,56186.82,19.029411764705884,0.08823529411764706
583,38,8,0.0,1,1,0,47848.56,0,False,False,True,0.0,14.948717948717949,0.20512820512820512
774,42,2,132193.94,2,1,1,162865.52,0,True,False,True,44064.64666666667,18.0,0.046511627906976744
677,58,9,0.0,1,0,1,168650.4,0,False,False,True,0.0,11.474576271186441,0.15254237288135594
542,25,8,139330.1,1,0,0,54372.37,0,True,False,True,69665.05,20.846153846153847,0.3076923076923077
613,29,0,0.0,2,0,1,133897.32,0,False,True,True,0.0,20.433333333333334,0.0
666,40,5,0.0,2,1,0,147878.05,0,False,False,True,0.0,16.24390243902439,0.12195121951219512
777,28,2,134571.5,1,0,1,118313.38,0,False,False,False,67285.75,26.79310344827586,0.06896551724137931
581,50,2,143829.2,2,1,0,181224.24,1,True,False,True,47943.06666666667,11.392156862745098,0.0392156862745098
705,32,7,0.0,2,1,0,7921.57,0,False,False,True,0.0,21.363636363636363,0.21212121212121213
673,44,8,133444.97,1,0,1,5708.19,0,False,False,False,66722.485,14.955555555555556,0.17777777777777778
594,23,4,104753.84,2,1,0,56756.52,1,True,False,False,34917.94666666666,24.75,0.16666666666666666
648,51,2,116574.84,1,1,0,4121.04,1,True,False,False,58287.42,12.461538461538462,0.038461538461538464
605,41,10,0.0,2,0,1,97213.09,0,False,False,True,0.0,14.404761904761905,0.23809523809523808
734,40,9,176914.8,1,1,1,12799.23,0,False,False,False,88457.4,17.902439024390244,0.21951219512195122
572,36,8,68348.18,2,0,1,50400.32,0,False,False,False,22782.726666666666,15.45945945945946,0.21621621621621623
595,33,9,0.0,2,1,1,41447.86,0,False,False,False,0.0,17.5,0.2647058823529412
749,42,2,56726.83,2,0,1,185543.35,0,False,False,True,18908.943333333333,17.41860465116279,0.046511627906976744
573,46,3,65269.23,1,0,1,189988.65,1,False,True,True,32634.615,12.191489361702128,0.06382978723404255
624,33,6,66220.17,1,0,1,170819.01,0,False,True,True,33110.085,18.352941176470587,0.17647058823529413
703,56,9,0.0,1,0,0,85547.33,1,False,False,True,0.0,12.333333333333334,0.15789473684210525
665,41,8,96147.55,1,1,0,137037.97,0,False,False,False,48073.775,15.833333333333334,0.19047619047619047
648,42,4,0.0,2,1,0,19283.14,0,False,False,True,0.0,15.069767441860465,0.09302325581395349
850,48,2,0.0,1,1,0,169425.3,1,False,True,True,0.0,17.346938775510203,0.04081632653061224
569,32,8,145330.43,1,1,1,132038.65,0,True,False,False,72665.215,17.242424242424242,0.24242424242424243
566,21,3,0.0,2,1,1,3626.47,0,False,False,False,0.0,25.727272727272727,0.13636363636363635
537,47,4,124192.28,2,1,1,50881.51,0,True,False,False,41397.426666666666,11.1875,0.08333333333333333
706,46,7,111288.18,1,1,1,149170.25,1,True,False,False,55644.09,15.02127659574468,0.14893617021276595
734,43,7,107805.67,1,0,0,182505.68,0,False,False,True,53902.835,16.681818181818183,0.1590909090909091
586,36,5,103700.69,1,1,0,194072.56,1,True,False,False,51850.345,15.837837837837839,0.13513513513513514
612,38,1,0.0,2,1,1,9209.21,0,False,False,False,0.0,15.692307692307692,0.02564102564102564
648,34,0,0.0,1,1,1,167931.81,0,False,False,True,0.0,18.514285714285716,0.0
557,27,3,87739.08,1,1,1,123096.56,0,False,False,False,43869.54,19.892857142857142,0.10714285714285714
643,20,0,133313.34,1,1,1,3965.69,0,False,True,False,66656.67,30.61904761904762,0.0
433,49,10,0.0,1,1,1,87711.61,0,False,False,False,0.0,8.66,0.2
643,41,7,154902.66,1,1,1,49667.28,0,True,False,True,77451.33,15.30952380952381,0.16666666666666666
488,36,0,0.0,2,1,0,136675.22,0,False,False,False,0.0,13.18918918918919,0.0
758,68,6,112595.85,1,1,0,35865.44,1,True,False,True,56297.925,10.985507246376812,0.08695652173913043
743,39,3,119695.75,1,0,1,26136.13,0,True,False,True,59847.875,18.575,0.075
730,47,7,0.0,1,1,0,33373.26,1,False,False,False,0.0,15.208333333333334,0.14583333333333334
746,49,7,0.0,2,0,1,10096.25,0,False,True,True,0.0,14.92,0.14
666,59,8,152614.51,2,1,1,188782.3,0,True,False,False,50871.503333333334,11.1,0.13333333333333333
580,33,7,131647.01,2,0,0,79775.19,0,True,False,False,43882.33666666667,17.058823529411764,0.20588235294117646
850,27,6,96654.72,2,0,0,152740.16,0,False,False,True,32218.24,30.357142857142858,0.21428571428571427
563,22,3,137583.04,1,0,1,5791.85,0,False,False,True,68791.52,24.47826086956522,0.13043478260869565
766,28,3,62717.84,2,1,1,13182.43,0,True,False,False,20905.946666666667,26.413793103448278,0.10344827586206896
659,32,9,95377.13,1,0,1,187551.24,0,False,False,True,47688.565,19.96969696969697,0.2727272727272727
607,28,1,135936.1,2,1,1,110560.14,0,False,True,True,45312.03333333333,20.93103448275862,0.034482758620689655
644,35,5,161591.11,3,1,1,63795.62,0,True,False,True,40397.7775,17.88888888888889,0.1388888888888889
746,47,8,142382.03,1,1,1,62086.62,0,False,False,True,71191.015,15.541666666666666,0.16666666666666666
588,33,2,0.0,2,1,1,12483.56,0,False,True,True,0.0,17.294117647058822,0.058823529411764705
691,30,9,0.0,2,0,1,10963.04,0,False,True,True,0.0,22.29032258064516,0.2903225806451613
666,38,6,127043.09,1,1,1,8247.0,0,False,False,False,63521.545,17.076923076923077,0.15384615384615385
640,46,3,0.0,1,1,1,156260.08,0,False,True,False,0.0,13.617021276595745,0.06382978723404255
611,29,4,78885.88,2,1,1,26927.69,0,True,False,False,26295.293333333335,20.366666666666667,0.13333333333333333
651,45,8,95922.9,1,1,0,84782.42,1,False,True,False,47961.45,14.152173913043478,0.17391304347826086
529,29,8,0.0,2,1,0,19842.11,0,False,False,False,0.0,17.633333333333333,0.26666666666666666
676,36,3,91711.59,1,1,1,95393.43,0,False,False,False,45855.795,18.27027027027027,0.08108108108108109
639,46,10,110031.09,2,1,1,133995.59,0,True,False,False,36677.03,13.595744680851064,0.2127659574468085
782,36,5,81210.72,2,0,1,108003.38,0,False,False,True,27070.24,21.135135135135137,0.13513513513513514
641,32,5,122947.92,1,1,1,99154.86,0,True,False,True,61473.96,19.424242424242426,0.15151515151515152
697,38,1,182065.85,1,1,0,49503.5,0,False,False,False,91032.925,17.871794871794872,0.02564102564102564
623,45,0,0.0,1,1,0,196533.72,1,False,False,True,0.0,13.543478260869565,0.0
494,41,2,69974.66,2,1,0,188426.13,1,False,True,False,23324.88666666667,11.761904761904763,0.047619047619047616
731,38,10,123711.73,2,1,0,171340.68,1,False,False,False,41237.24333333333,18.743589743589745,0.2564102564102564
657,44,6,76495.04,1,1,0,79071.89,0,False,False,True,38247.52,14.6,0.13333333333333333
744,38,9,0.0,2,0,0,20940.76,0,False,False,False,0.0,19.076923076923077,0.23076923076923078
774,46,9,0.0,2,1,1,34774.26,0,False,True,True,0.0,16.46808510638298,0.19148936170212766
850,45,1,121874.89,1,0,0,6865.41,1,True,False,False,60937.445,18.47826086956522,0.021739130434782608
551,45,6,0.0,2,1,1,51143.43,0,False,False,False,0.0,11.978260869565217,0.13043478260869565
638,36,6,188455.19,1,0,0,47031.4,1,False,False,True,94227.595,17.243243243243242,0.16216216216216217
792,42,0,99045.93,2,1,0,47160.01,0,False,False,False,33015.31,18.41860465116279,0.0
666,36,8,0.0,1,0,1,158666.99,0,False,False,False,0.0,18.0,0.21621621621621623
716,30,2,205770.78,2,0,0,65464.66,0,True,False,False,68590.26,23.096774193548388,0.06451612903225806
594,31,0,79340.95,1,1,0,78255.86,0,False,False,False,39670.475,18.5625,0.0
600,57,9,138456.03,2,1,1,103548.25,0,True,False,True,46152.01,10.344827586206897,0.15517241379310345
565,49,7,0.0,2,1,1,89609.26,0,False,False,True,0.0,11.3,0.14
678,48,2,101099.9,2,0,1,193476.04,0,True,False,True,33699.96666666667,13.83673469387755,0.04081632653061224
648,31,5,0.0,2,1,1,5199.02,0,False,True,False,0.0,20.25,0.15625
642,40,8,109219.83,1,1,0,52827.51,0,False,False,True,54609.915,15.658536585365853,0.1951219512195122
706,67,1,123276.69,2,1,1,86507.88,1,True,False,True,41092.23,10.382352941176471,0.014705882352941176
668,43,10,113034.31,1,1,1,100423.88,0,False,True,True,56517.155,15.181818181818182,0.22727272727272727
635,41,1,0.0,2,1,0,175611.5,0,False,True,True,0.0,15.119047619047619,0.023809523809523808
603,30,6,129548.5,2,1,1,19282.85,0,False,True,True,43182.833333333336,19.451612903225808,0.1935483870967742
635,72,4,74812.84,1,0,1,27448.33,0,False,False,False,37406.42,8.698630136986301,0.0547945205479452
642,40,7,0.0,2,1,0,183963.34,0,False,False,False,0.0,15.658536585365853,0.17073170731707318
785,54,1,0.0,2,1,0,45113.92,1,False,True,False,0.0,14.272727272727273,0.01818181818181818
628,28,3,153538.13,2,1,0,110776.01,0,True,False,False,51179.37666666667,21.655172413793103,0.10344827586206896
499,38,9,0.0,2,0,1,183042.2,0,False,False,False,0.0,12.794871794871796,0.23076923076923078
567,34,10,0.0,2,0,1,161571.79,0,False,True,True,0.0,16.2,0.2857142857142857
449,32,0,155619.36,1,1,1,166692.03,0,False,True,True,77809.68,13.606060606060606,0.0
701,35,10,159693.9,2,1,1,71173.64,0,False,True,True,53231.299999999996,19.47222222222222,0.2777777777777778
613,37,3,171653.17,1,0,1,5353.12,0,False,True,True,85826.585,16.13157894736842,0.07894736842105263
683,39,2,47685.47,2,1,1,86019.48,0,True,False,False,15895.156666666668,17.075,0.05
581,35,4,0.0,2,0,1,86383.82,0,False,False,True,0.0,16.13888888888889,0.1111111111111111
620,61,5,0.0,1,0,0,31641.52,1,False,False,True,0.0,10.0,0.08064516129032258
561,28,6,123692.0,1,1,1,70548.96,0,False,True,True,61846.0,19.344827586206897,0.20689655172413793
558,26,1,148853.29,2,1,1,24411.02,0,True,False,True,49617.763333333336,20.666666666666668,0.037037037037037035
642,35,2,133161.95,1,0,1,122254.86,0,False,False,True,66580.975,17.833333333333332,0.05555555555555555
805,24,6,143221.35,2,1,0,186035.72,0,True,False,True,47740.450000000004,32.2,0.24
687,35,9,0.0,2,0,1,73133.82,0,False,False,True,0.0,19.083333333333332,0.25
695,56,1,0.0,3,1,0,187734.49,1,False,True,True,0.0,12.192982456140351,0.017543859649122806
562,33,6,0.0,2,1,0,111590.35,0,False,False,True,0.0,16.529411764705884,0.17647058823529413
613,38,9,126265.88,2,0,0,15859.95,0,True,False,True,42088.62666666667,15.717948717948717,0.23076923076923078
589,37,5,0.0,1,1,0,61324.87,0,False,False,True,0.0,15.5,0.13157894736842105
593,31,8,112713.34,1,1,1,176868.89,0,False,True,True,56356.67,18.53125,0.25
714,34,5,141173.03,1,0,1,98896.06,0,False,False,True,70586.515,20.4,0.14285714285714285
588,35,7,0.0,2,1,1,108739.15,0,False,True,False,0.0,16.333333333333332,0.19444444444444445
679,39,6,0.0,2,1,0,12266.06,0,False,True,True,0.0,16.975,0.15
730,38,5,118866.36,1,1,1,163317.5,0,False,True,True,59433.18,18.71794871794872,0.1282051282051282
833,47,2,0.0,2,1,1,182247.77,0,False,False,True,0.0,17.354166666666668,0.041666666666666664
586,33,7,0.0,2,1,1,168261.4,0,False,True,False,0.0,17.235294117647058,0.20588235294117646
567,54,5,92316.31,2,1,0,158590.66,1,False,True,False,30772.103333333333,10.309090909090909,0.09090909090909091
637,30,1,122185.53,1,1,0,102566.46,1,True,False,True,61092.765,20.548387096774192,0.03225806451612903
711,38,4,123345.85,1,1,0,141827.83,0,False,False,True,61672.925,18.23076923076923,0.10256410256410256
828,30,4,73070.18,2,0,0,161671.15,0,False,False,True,24356.726666666666,26.70967741935484,0.12903225806451613
500,38,7,0.0,2,0,0,192013.23,0,False,True,True,0.0,12.820512820512821,0.1794871794871795
807,47,1,95120.59,1,0,0,127875.1,0,False,False,True,47560.295,16.8125,0.020833333333333332
850,40,8,102800.65,1,1,0,60811.56,0,False,False,True,51400.325,20.73170731707317,0.1951219512195122
782,70,7,97072.42,1,0,1,131177.22,0,False,False,False,48536.21,11.014084507042254,0.09859154929577464
629,31,6,132876.55,1,1,1,130862.11,0,False,True,True,66438.275,19.65625,0.1875
582,33,6,0.0,2,0,1,72970.93,0,False,True,True,0.0,17.11764705882353,0.17647058823529413
468,22,2,0.0,2,1,0,28123.99,0,False,False,True,0.0,20.347826086956523,0.08695652173913043
670,36,3,0.0,1,1,0,140754.19,1,False,False,True,0.0,18.10810810810811,0.08108108108108109
805,39,2,0.0,1,0,0,166650.32,0,False,False,True,0.0,20.125,0.05
720,26,10,51962.91,2,1,0,45507.24,0,False,False,True,17320.97,26.666666666666668,0.37037037037037035
781,29,6,98759.89,1,0,0,112202.64,0,False,True,False,49379.945,26.033333333333335,0.2
592,33,2,156570.86,1,1,1,37140.2,0,True,False,True,78285.43,17.41176470588235,0.058823529411764705
542,42,1,0.0,1,1,1,178256.58,1,False,False,False,0.0,12.604651162790697,0.023255813953488372
532,42,1,159024.71,1,1,0,100982.93,1,False,False,True,79512.355,12.372093023255815,0.023255813953488372
520,39,1,73493.17,1,0,1,109626.13,1,False,False,False,36746.585,13.0,0.025
759,45,8,0.0,2,1,1,99251.24,0,False,False,False,0.0,16.5,0.17391304347826086
473,35,6,69617.36,1,1,0,143345.69,0,False,False,False,34808.68,13.13888888888889,0.16666666666666666
639,35,5,136526.26,2,1,0,59653.03,0,False,True,False,45508.753333333334,17.75,0.1388888888888889
705,25,3,113736.27,1,0,1,196864.61,0,False,False,True,56868.135,27.115384615384617,0.11538461538461539
530,52,1,106723.28,1,0,0,109960.4,1,False,False,True,53361.64,10.0,0.018867924528301886
516,33,10,138847.9,1,1,1,127256.7,0,True,False,False,69423.95,15.176470588235293,0.29411764705882354
850,40,0,0.0,2,1,0,1099.95,0,False,False,False,0.0,20.73170731707317,0.0
746,33,2,107868.14,2,1,1,146192.4,0,True,False,False,35956.04666666667,21.941176470588236,0.058823529411764705
622,33,3,96926.12,2,1,0,48553.77,0,True,False,True,32308.706666666665,18.294117647058822,0.08823529411764706
743,30,7,77599.23,1,0,0,144407.1,0,False,False,True,38799.615,23.967741935483872,0.22580645161290322
732,38,5,178787.54,1,1,1,195760.53,0,True,False,True,89393.77,18.76923076923077,0.1282051282051282
850,81,5,0.0,2,1,1,44827.47,0,False,False,True,0.0,10.365853658536585,0.06097560975609756
850,34,3,129668.43,2,1,1,88743.99,0,True,False,False,43222.81,24.285714285714285,0.08571428571428572
686,34,6,146178.13,2,1,1,88837.11,0,False,False,True,48726.043333333335,19.6,0.17142857142857143
556,40,8,0.0,2,1,0,62112.7,0,False,False,False,0.0,13.560975609756097,0.1951219512195122
673,37,4,0.0,2,0,0,163563.07,0,False,False,True,0.0,17.710526315789473,0.10526315789473684
809,38,2,154763.21,2,1,1,174800.31,0,False,False,False,51587.736666666664,20.743589743589745,0.05128205128205128
634,56,3,116251.24,1,0,1,42429.88,1,True,False,False,58125.62,11.12280701754386,0.05263157894736842
630,37,6,0.0,2,1,1,82647.65,0,False,False,True,0.0,16.57894736842105,0.15789473684210525
564,30,0,100954.88,2,0,0,134175.15,0,True,False,False,33651.62666666667,18.193548387096776,0.0
625,51,4,124620.01,2,1,0,92243.94,1,False,False,False,41540.003333333334,12.01923076923077,0.07692307692307693
677,34,4,0.0,2,1,1,6175.53,0,False,True,False,0.0,19.34285714285714,0.11428571428571428
583,40,9,112701.04,1,0,0,29213.63,0,False,False,True,56350.52,14.21951219512195,0.21951219512195122
592,45,8,84692.5,1,0,1,67214.02,0,False,True,True,42346.25,12.869565217391305,0.17391304347826086
637,49,2,108204.52,1,1,0,169037.84,1,True,False,True,54102.26,12.74,0.04
850,30,6,86449.39,1,1,1,188809.23,0,False,False,True,43224.695,27.419354838709676,0.1935483870967742
633,42,10,0.0,1,0,1,79408.17,0,False,True,True,0.0,14.720930232558139,0.23255813953488372
751,36,5,73194.99,1,1,1,89222.66,0,True,False,True,36597.495,20.2972972972973,0.13513513513513514
592,31,7,124593.23,1,1,0,86079.67,0,True,False,True,62296.615,18.5,0.21875
716,50,2,119655.77,1,1,1,12944.17,1,True,False,True,59827.885,14.03921568627451,0.0392156862745098
641,42,3,121765.37,2,1,1,166516.84,0,True,False,True,40588.456666666665,14.906976744186046,0.06976744186046512
849,35,4,110837.73,1,0,0,126419.8,0,False,False,True,55418.865,23.583333333333332,0.1111111111111111
647,47,10,99835.17,1,0,1,89103.05,0,False,True,True,49917.585,13.479166666666666,0.20833333333333334
608,30,2,91057.37,2,1,0,132973.17,0,True,False,False,30352.456666666665,19.612903225806452,0.06451612903225806
555,26,7,0.0,2,1,0,93122.41,0,False,False,False,0.0,20.555555555555557,0.25925925925925924
497,27,7,149400.27,1,0,0,167522.19,0,False,True,True,74700.135,17.75,0.25
599,38,9,89111.63,1,0,0,157239.6,0,True,False,True,44555.815,15.35897435897436,0.23076923076923078
545,33,1,132527.9,2,0,1,107429.71,0,True,False,True,44175.96666666667,16.029411764705884,0.029411764705882353
774,36,9,114997.42,1,1,0,75304.09,0,False,False,False,57498.71,20.91891891891892,0.24324324324324326
464,46,6,161798.53,1,1,0,182944.47,0,False,False,True,80899.265,9.872340425531915,0.1276595744680851
696,27,2,96129.32,2,1,1,5983.7,0,True,False,False,32043.10666666667,24.857142857142858,0.07142857142857142
667,45,3,0.0,2,0,0,163655.01,0,False,True,True,0.0,14.5,0.06521739130434782
812,32,5,133050.97,2,1,0,89385.92,0,False,False,True,44350.323333333334,24.606060606060606,0.15151515151515152
516,51,8,120124.35,2,0,1,168773.54,0,False,False,True,40041.450000000004,9.923076923076923,0.15384615384615385
645,39,8,0.0,2,0,0,96864.36,0,False,False,True,0.0,16.125,0.2
664,32,5,133705.74,1,0,0,134455.84,0,False,True,True,66852.87,20.12121212121212,0.15151515151515152
427,39,9,0.0,2,1,0,28368.37,0,False,True,False,0.0,10.675,0.225
685,40,7,0.0,2,1,0,103898.59,0,False,False,False,0.0,16.70731707317073,0.17073170731707318
585,33,4,152805.05,1,1,0,63239.65,0,False,False,False,76402.525,17.205882352941178,0.11764705882352941
519,21,1,151701.45,3,1,1,170138.68,1,True,False,False,37925.3625,23.59090909090909,0.045454545454545456
708,67,1,0.0,2,0,1,3837.08,0,False,False,False,0.0,10.411764705882353,0.014705882352941176
717,22,5,112465.06,1,1,1,92977.75,0,False,False,False,56232.53,31.17391304347826,0.21739130434782608
465,24,6,156007.09,1,1,0,191368.37,0,True,False,True,78003.545,18.6,0.24
829,28,3,132405.52,3,1,0,104889.2,1,True,False,True,33101.38,28.586206896551722,0.10344827586206896
826,26,5,142662.68,1,0,0,60285.3,0,False,False,True,71331.34,30.59259259259259,0.18518518518518517
747,36,8,102603.3,2,1,1,180693.61,0,True,False,True,34201.1,20.18918918918919,0.21621621621621623
707,32,9,0.0,2,1,0,126475.79,0,False,True,True,0.0,21.424242424242426,0.2727272727272727
590,37,1,0.0,2,0,0,133535.99,0,False,True,True,0.0,15.526315789473685,0.02631578947368421
603,57,6,105000.85,2,1,1,87412.24,1,False,True,True,35000.28333333333,10.39655172413793,0.10344827586206896
615,45,5,0.0,2,1,1,164886.64,0,False,False,True,0.0,13.369565217391305,0.10869565217391304
634,36,1,69518.95,1,1,0,116238.39,0,False,False,False,34759.475,17.135135135135137,0.02702702702702703
716,41,8,126145.54,2,1,1,138051.19,0,True,False,True,42048.51333333333,17.047619047619047,0.19047619047619047
647,41,4,138937.35,1,1,1,101617.64,1,False,False,True,69468.675,15.404761904761905,0.09523809523809523
591,44,10,113581.98,1,1,0,1985.41,0,True,False,False,56790.99,13.133333333333333,0.2222222222222222
574,34,1,112572.39,1,0,0,165626.6,0,False,False,True,56286.195,16.4,0.02857142857142857
467,51,10,114514.71,2,1,0,177784.68,1,True,False,True,38171.57,8.98076923076923,0.19230769230769232
701,35,2,0.0,2,1,1,65765.22,0,False,False,False,0.0,19.47222222222222,0.05555555555555555
747,34,10,0.0,2,1,1,50759.8,0,False,False,False,0.0,21.34285714285714,0.2857142857142857
650,32,2,84906.45,1,1,0,163216.48,0,False,False,True,42453.225,19.696969696969695,0.06060606060606061
731,39,2,126816.18,1,1,1,74850.93,0,False,True,False,63408.09,18.275,0.05
638,26,1,105249.76,2,1,1,23491.09,0,True,False,False,35083.253333333334,23.62962962962963,0.037037037037037035
569,41,2,0.0,2,1,0,134272.57,0,False,True,True,0.0,13.547619047619047,0.047619047619047616
459,50,5,109387.9,1,1,0,155721.15,0,True,False,True,54693.95,9.0,0.09803921568627451
632,23,3,122478.51,1,1,0,147230.77,1,True,False,True,61239.255,26.333333333333332,0.125
683,73,8,137732.23,2,1,1,133210.44,0,False,False,False,45910.74333333334,9.22972972972973,0.10810810810810811
850,46,2,157866.77,1,1,1,18986.12,0,False,False,False,78933.385,18.085106382978722,0.0425531914893617
512,41,6,0.0,1,1,1,100507.81,0,False,False,False,0.0,12.19047619047619,0.14285714285714285
616,31,3,136789.14,1,1,0,59346.4,1,False,False,False,68394.57,19.25,0.09375
664,36,1,0.0,2,1,1,95372.64,0,False,False,True,0.0,17.945945945945947,0.02702702702702703
694,30,10,144684.03,1,1,1,31805.49,0,False,False,True,72342.015,22.387096774193548,0.3225806451612903
655,24,9,107065.31,1,1,1,51959.82,0,False,False,True,53532.655,26.2,0.36
607,33,8,91301.72,1,0,1,130824.57,0,False,False,False,45650.86,17.852941176470587,0.23529411764705882
684,39,4,207034.96,2,0,0,157694.76,1,False,True,True,69011.65333333334,17.1,0.1
763,37,8,0.0,2,1,1,933.38,0,False,True,True,0.0,20.07894736842105,0.21052631578947367
671,50,8,0.0,1,0,1,2560.11,0,False,True,True,0.0,13.156862745098039,0.1568627450980392
592,38,3,0.0,1,1,1,12905.89,1,False,True,True,0.0,15.179487179487179,0.07692307692307693
666,36,6,0.0,2,1,0,176692.87,0,False,True,False,0.0,18.0,0.16216216216216217
667,34,5,0.0,2,1,1,102908.63,0,False,False,True,0.0,19.057142857142857,0.14285714285714285
850,36,6,0.0,2,0,1,41291.05,0,False,True,True,0.0,22.972972972972972,0.16216216216216217
622,42,9,0.0,2,1,0,119127.06,0,False,True,True,0.0,14.465116279069768,0.20930232558139536
577,30,8,92472.1,2,0,1,126434.61,0,False,False,False,30824.033333333336,18.612903225806452,0.25806451612903225
555,21,1,0.0,2,0,0,103901.35,0,False,True,True,0.0,25.227272727272727,0.045454545454545456
547,62,10,127738.75,2,1,1,85153.0,0,False,False,True,42579.583333333336,8.682539682539682,0.15873015873015872
613,50,5,101242.98,2,1,0,12493.61,0,True,False,False,33747.659999999996,12.019607843137255,0.09803921568627451
672,43,4,92599.55,2,1,1,167336.78,0,False,False,False,30866.516666666666,15.272727272727273,0.09090909090909091
624,36,10,0.0,2,0,1,186180.42,0,False,True,False,0.0,16.864864864864863,0.2702702702702703
698,50,1,0.0,4,1,0,88566.9,1,False,True,False,0.0,13.686274509803921,0.0196078431372549
606,37,6,82373.94,1,0,0,172526.9,1,False,False,True,41186.97,15.947368421052632,0.15789473684210525
720,31,4,141356.47,1,0,0,137985.69,0,False,True,True,70678.235,22.5,0.125
835,23,9,0.0,1,1,0,19793.73,1,False,False,True,0.0,34.791666666666664,0.375
771,47,3,72664.0,2,1,1,107874.39,0,False,True,False,24221.333333333332,16.0625,0.0625
811,47,3,123365.34,2,0,0,171995.34,0,False,False,False,41121.78,16.895833333333332,0.0625
734,33,5,121898.58,1,1,0,61829.89,0,True,False,True,60949.29,21.58823529411765,0.14705882352941177
548,33,6,0.0,1,1,1,31728.35,0,False,True,True,0.0,16.11764705882353,0.17647058823529413
652,31,3,103696.97,3,0,0,155221.05,1,False,False,False,25924.2425,20.375,0.09375
707,33,2,0.0,2,0,0,130866.95,0,False,False,True,0.0,20.794117647058822,0.058823529411764705
605,56,1,74129.18,2,1,1,62199.78,1,True,False,False,24709.726666666666,10.614035087719298,0.017543859649122806
623,34,9,0.0,1,1,0,24255.21,0,False,False,False,0.0,17.8,0.2571428571428571
686,29,3,185379.02,1,1,0,64679.07,0,True,False,True,92689.51,22.866666666666667,0.1
525,47,1,118087.68,1,1,0,88120.78,1,True,False,False,59043.84,10.9375,0.020833333333333332
657,41,8,109402.13,1,1,1,66463.62,0,False,True,True,54701.065,15.642857142857142,0.19047619047619047
730,33,7,130367.87,1,1,0,15142.1,1,True,False,False,65183.935,21.470588235294116,0.20588235294117646
816,34,2,108410.87,2,1,0,102908.91,0,True,False,False,36136.956666666665,23.314285714285713,0.05714285714285714
484,50,2,90408.16,2,0,0,48170.57,0,False,False,False,30136.053333333333,9.490196078431373,0.0392156862745098
728,34,6,90425.15,2,1,1,11597.69,0,False,False,False,30141.716666666664,20.8,0.17142857142857143
730,39,6,140094.59,1,1,0,172450.04,1,False,True,False,70047.295,18.25,0.15
477,31,9,0.0,2,0,1,184061.17,0,False,True,True,0.0,14.90625,0.28125
663,46,6,95439.4,1,1,1,21038.58,1,True,False,False,47719.7,14.106382978723405,0.1276595744680851
549,34,6,204017.4,2,1,0,109538.35,0,True,False,True,68005.8,15.685714285714285,0.17142857142857143
714,29,9,0.0,2,1,0,129192.55,0,False,True,True,0.0,23.8,0.3
430,49,3,137115.16,1,1,0,146516.86,1,True,False,True,68557.58,8.6,0.06
504,43,5,134740.19,2,1,0,181430.91,0,True,False,True,44913.39666666667,11.454545454545455,0.11363636363636363
530,29,5,0.0,2,0,0,121451.21,0,False,False,False,0.0,17.666666666666668,0.16666666666666666
619,29,4,98955.87,1,0,1,131712.51,0,True,False,True,49477.935,20.633333333333333,0.13333333333333333
617,44,9,49157.09,2,1,0,53294.17,0,True,False,True,16385.696666666667,13.71111111111111,0.2
791,31,1,130240.33,1,0,0,96546.55,0,True,False,True,65120.165,24.71875,0.03125
609,48,1,108019.27,3,1,1,184524.65,1,False,False,True,27004.8175,12.428571428571429,0.02040816326530612
780,51,4,126725.25,1,1,0,195259.31,1,True,False,True,63362.625,15.0,0.07692307692307693
777,34,5,96693.66,1,1,1,172618.52,0,True,False,False,48346.83,22.2,0.14285714285714285
817,27,7,129810.6,1,1,1,59259.44,0,True,False,False,64905.3,29.178571428571427,0.25
850,58,8,156652.13,1,0,0,25899.21,1,False,False,True,78326.065,14.40677966101695,0.13559322033898305
732,36,9,0.0,1,0,0,3749.0,1,False,False,False,0.0,19.783783783783782,0.24324324324324326
693,40,4,130661.96,1,1,1,101918.96,0,False,False,True,65330.98,16.902439024390244,0.0975609756097561
576,50,8,0.0,2,1,1,57802.62,0,False,False,False,0.0,11.294117647058824,0.1568627450980392
643,37,6,0.0,2,0,0,142454.77,0,False,False,True,0.0,16.92105263157895,0.15789473684210525
